gene	p-value Repl. 1	p-value Repl. 2	Fisher Statistic	p-value combined	significant
NonTargetingControlGuideForHuman_0518	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0519	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0520	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0521	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0522	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0523	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0525	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0526	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0527	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0528	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0529	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0530	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0531	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0532	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0533	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0534	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0535	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0536	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0537	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0538	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0539	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0540	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0541	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0542	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0543	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0544	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0545	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0546	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0547	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0548	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0549	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0550	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0551	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0552	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0553	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0554	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0555	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0556	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0557	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0558	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0559	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0560	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0561	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0562	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0563	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0564	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0565	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0566	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0567	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0568	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0569	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0570	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0572	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0573	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0574	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0575	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0576	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0577	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0578	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0579	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0580	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0581	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0582	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0583	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0584	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0585	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0586	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0587	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0589	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0590	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0592	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0593	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0594	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0595	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0596	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0597	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0598	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0599	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0600	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0601	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0602	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0603	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0604	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0605	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0606	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0607	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0608	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0609	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0610	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0611	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0612	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0613	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0614	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0615	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0616	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0617	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0618	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0619	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0620	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0621	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0622	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0623	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0624	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0625	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0626	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0627	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0628	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0629	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0630	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0631	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0632	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0633	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0634	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0635	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0636	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0637	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0638	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0639	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0640	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0641	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0642	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0643	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0644	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0645	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0646	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0647	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0648	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0649	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0650	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0652	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0653	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0655	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0657	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0658	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0659	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0660	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0661	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0662	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0663	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0664	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0665	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0666	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0667	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0668	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0669	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0670	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0671	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0672	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0673	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0674	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0675	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0676	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0677	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0678	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0679	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0680	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0681	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0682	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0683	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0684	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0685	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0686	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0687	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0688	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0689	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0690	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0691	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0692	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0693	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0694	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0695	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0696	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0697	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0699	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0700	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0701	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0702	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0703	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0704	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0705	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0706	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0708	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0709	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0710	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0711	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0712	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0713	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0715	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0716	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0717	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0718	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0719	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0720	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0721	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0722	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0723	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0724	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0725	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0726	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0727	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0728	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0729	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0730	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0731	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0732	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0733	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0734	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0735	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0736	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0737	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0738	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0739	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0740	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0741	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0742	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0743	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0744	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0745	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0746	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0747	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0748	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0749	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0750	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0751	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0752	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0753	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0754	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0755	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0756	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0757	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0758	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0760	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0761	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0762	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0763	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0764	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0765	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0766	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0767	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0768	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0769	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0770	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0771	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0772	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0773	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0774	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0775	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0776	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0777	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0778	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0779	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0780	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0781	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0782	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0783	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0784	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0785	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0786	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0787	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0788	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0789	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0790	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0791	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0792	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0793	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0794	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0795	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0796	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0797	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0798	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0799	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0800	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0801	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0802	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0803	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0804	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0805	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0806	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0807	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0808	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0809	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0810	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0811	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0812	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0813	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0814	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0815	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0816	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0817	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0818	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0819	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0820	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0821	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0822	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0823	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0824	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0825	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0826	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0827	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0828	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0829	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0830	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0831	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0832	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0833	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0834	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0835	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0836	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0837	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0838	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0839	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0840	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0841	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0842	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0843	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0844	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0845	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0846	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0847	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0848	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0849	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0850	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0851	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0852	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0853	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0854	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0855	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0856	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0857	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0858	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0859	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0860	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0861	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0862	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0863	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0864	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0865	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0866	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0867	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0868	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0869	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0870	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0871	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0872	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0873	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0874	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0875	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0876	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0877	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0878	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0879	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0880	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0881	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0882	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0883	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0884	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0885	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0886	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0887	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0888	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0889	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0890	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0891	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0892	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0893	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0894	1.0	1.0	-0.0	1.0	False
NonTargetingControlGuideForHuman_0895	1.0	1.0	-0.0	1.0	False
